id,name,kana,area,category,lat,lng,zoom,url,description,image,image2,image3,image4,image5,image6,image7,image8,image9,image10,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス
5193,蝉丸の墓,せみまるのはか,"丹南,越前町",歴史・文化・史跡,35.936095,136.1188854,16,https://www.fuku-e.com/spot/detail_5193.html,「これやこの ゆくもかえるも別れては 知るも知らぬも逢坂の関」の一首で有名な蝉丸の話が伝わっています。諸国を流浪の果て、越前に来て陶の谷にたどり着いた蝉丸は、一軒の農家に滞在中に病気になりこの地に果ててしまいました。蝉丸の遺言どおりこの地域…,https://www.fuku-e.com/lsc/upfile/spot/0000/5193/5193_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5193/5193_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5193/5193_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5193/5193_4_l.jpg,,,,,,,,福井県越前町陶の谷67-8,車：北陸自動車道鯖江I.Cから約20分,,,,,,,https://www.town.echizen.fukui.jp/otabunreki/panel/09.html,,,,,,
5200,永平寺ダム,えいへいじだむ,"永平寺・奥越,永平寺町","自然・公園,山・川・湖",36.0485061,136.3632661,13,https://www.fuku-e.com/spot/detail_5200.html,2001年竣工の九頭竜川水系の一級河川・永平寺川の上流にあるダムで、洪水調整・不特定利水・上水道を目的に建設されました。堤高57m、堤頂長177mの重力式コンクリートダムで、堤体下流面の堤頂部に「永平寺の列柱・杉並木」をモチーフにした半円柱を等間隔な…,https://www.fuku-e.com/lsc/upfile/spot/0000/5200/5200_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5200/5200_2_l.jpg,,,,,,,,,,福井県永平寺町法寺岡5-24,,,,,,あり,,,,,,,,
5201,南大橋の桜並木,みなみおおはしのさくらなみき,"永平寺・奥越,勝山市","自然・公園,桜",36.044503910545394,136.50239753139653,17,https://www.fuku-e.com/spot/detail_5201.html,勝山橋から上流に進むと九頭竜川にかかる南大橋があります。右岸にならぶ桜並木は平成6年と8年に市民によって植樹された桜の木。人も少なく穴場スポットとして有名です。桜のトンネルの中をぜひ散歩してみてください。,https://www.fuku-e.com/lsc/upfile/spot/0000/5201/5201_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5201/5201_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5201/5201_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5201/5201_10_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5201/5201_9_l.jpg,,,,,,"勝山市商工文化課
TEL:0779-88-8117
FAX:0779-88-1119",福井県勝山市下高島,えちぜん鉄道勝山駅から徒歩30分/中部縦貫自動車道勝山ICから約10分,,,無料,,あり,,,,,,,,
5203,GOSHOEN（護松園）,ごしょうえん,"若狭路,小浜市",歴史・文化・史跡,35.5135551,135.7519315,13,https://www.fuku-e.com/spot/detail_5203.html,小浜のかけはしとなる、みんなの別邸「GOSHOEN（護松園：ごしょうえん）」 護松園は、元々北前船で財を成した古河屋が、お殿様をもてなす為に建てられた「旧古河屋別邸」と呼ばれる県指定有形文化財です。今まで旧古河屋別邸は、特別公開日以外は入…,https://www.fuku-e.com/lsc/upfile/spot/0000/5203/5203_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5203/5203_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5203/5203_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5203/5203_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5203/5203_4_l.jpg,,,,,,0770-64-5403,福井県小浜市北塩屋17-4-1,"小浜ICから車で7分
JR小浜駅から徒歩35分",10:00-17:00,水曜・木曜,,,あり,,https://goshoen1815.com,,,,,,
5204,若狭フィッシャーマンズ・ワーフ,わかさふぃっしゃーまんず・わーふ,"若狭路,小浜市",お土産店・商業施設,35.5002425,135.7401139,13,https://www.fuku-e.com/spot/detail_5204.html,「あそぶ・たべる・つなぐ」をコンセプトに、おもてなしのこころ溢れる過ごしやすい店内となっています。選りすぐりの若狭の銘品を多数取り揃えている物販コーナー、若狭の海が育んだ美味の数々をご用意しているレストラン、日本海の荒波がつくりあげたダイ…,https://www.fuku-e.com/lsc/upfile/spot/0000/5204/5204_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5204/5204_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5204/5204_3_l.png,https://www.fuku-e.com/lsc/upfile/spot/0000/5204/5204_4_l.jpg,,,,,,,0770-52-3111,福井県小浜市川崎1-3-2,"小浜ICから車で7分
JR小浜駅から徒歩16分","8:30-17:00（4月〜11月）
9:00-17:00（12月〜3月）",年末年始,,,あり,,"http://www.wakasa-fishermans.com,https://www.fuku-e.com/fukutabi/detail_17.html",,,,,,
5208,寂光苑,じゃっこうえん,"永平寺・奥越,永平寺町","自然・公園,紅葉,歴史・文化・史跡,寺社仏閣",36.05370926948151,136.35712802410126,18,https://www.fuku-e.com/spot/detail_5208.html,出家の志を立てた道元禅師の少年期の姿をかたどった「稚髪像」をはじめ、師匠如浄禅師の恩に報いる「如浄塔」や永平寺歴代住職のお墓などが並びます。苑内の「寂照の鐘」は、一般参拝者が自由に撞いて道元禅師の遺徳を偲ぶことができます。,https://www.fuku-e.com/lsc/upfile/spot/0000/5208/5208_1_l.jpg,,,,,,,,,,,福井県永平寺町志比5-15,中部縦貫自動車道永平寺参道ICから車で7分,,,,,,,,,,,,,
5209,志比線刻磨崖佛,しひせんこくまがいぶつ,"永平寺・奥越,永平寺町",歴史・文化・史跡,36.05717773691481,136.3510819827578,17,https://www.fuku-e.com/spot/detail_5209.html,大本山永平寺がある志比地区の入口にある岩壁に描かれた仏像。永平寺川にかかる曹源橋の、東側から大きくせりだしている岩山の下に、お地蔵さんや石碑、供養塔などが整然と並んでいます。そのすぐ側の直立した岩肌（安山岩）の岩面に、約32.3ｍに渡って地蔵…,https://www.fuku-e.com/lsc/upfile/spot/0000/5209/5209_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5209/5209_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5209/5209_3_l.jpg,,,,,,,,,福井県永平寺町志比,,,,,,,,,,,,,,
5212,永平寺参ろーど,えいへいじまいろーど,"永平寺・奥越,永平寺町",自然・公園,36.09563215079167,136.32680686673947,16,https://www.fuku-e.com/spot/detail_5212.html,京福旧永平寺線跡地約６キロメートルを遊歩道として整備し、「永平寺参ろーど」と名付けられました。一部に砂利敷きやありし日の永平寺線を思わせる遺構が残っており、情緒を感じながらウォーキングを楽しめます。また、先端技術を駆使した自動走行車両サー…,https://www.fuku-e.com/lsc/upfile/spot/0000/5212/5212_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5212/5212_2_l.jpg,,,,,,,,,,福井県永平寺町永平寺町東古市～永平寺町志比,,,,,,あり,,,,,,,,
5214,大佛寺山,だいぶつじさん,"永平寺・奥越,永平寺町","自然・公園,山・川・湖,歴史・文化・史跡",36.0513871,136.3768597,13,https://www.fuku-e.com/spot/detail_5214.html,標高807m。『吉峰寺』から大佛寺山を経て『大本山永平寺』に至る稜線沿いの登山道は、 道元禅師が通われた道ということから「祖跡コース」と呼ばれ親しまれています。,https://www.fuku-e.com/lsc/upfile/spot/0000/5214/5214_1_l.jpg,,,,,,,,,,,福井県永平寺町志比,,,,,,,,,,,,,,
5222,松岡十二曲がり,まつおかじゅうにまがり,"永平寺・奥越,永平寺町","歴史・文化・史跡,町並み・旧街道",36.09129,136.2914555,15,https://www.fuku-e.com/spot/detail_5222.html,松岡藩政時代の大通り・旧勝山街道は、何度も直角に折れ曲がる「鍵の手」という江戸時代の道筋が残り、その曲がり角の数を取って「十二曲がり」と呼ばれます。レトロな雰囲気をまとった町家風の建物や歴史ある寺院も見られ、当時の雰囲気を感じ取ることがで…,https://www.fuku-e.com/lsc/upfile/spot/0000/5222/5222_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5222/5222_2_l.jpg,,,,,,,,,永平寺町生涯学習課 0776-61-3400,福井県永平寺町永平寺町松岡芝原ほか,北陸自動車道福井北ICから車で5分（薬師神社まで）,,,,,,,,,,,,,
5228,えちぜん鉄道永平寺口駅,えちぜんてつどうえいへいじぐちえき,"永平寺・奥越,永平寺町","歴史・文化・史跡,レンタサイクル",36.09591682142621,136.3267927765364,18,https://www.fuku-e.com/spot/detail_5228.html,国の登録有形文化財となっている旧駅舎の雰囲気を採り入れた、白を基調とした洋風デザインの駅舎。駅前に建つ旧京都電燈古市変電所（レンガ館）と共に整備され、どちらもフォトスポットとしても人気です。,https://www.fuku-e.com/lsc/upfile/spot/0000/5228/5228_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5228/5228_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5228/5228_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5228/5228_4_l.jpg,,,,,,,0120-840-508（えちぜん鉄道）,福井県永平寺町,,6:50～20:20,,"1回100円
(えちぜん鉄道利用者に限る)",,あり,,http://www.echizen-tetudo.co.jp/station/rent-cycle.html,,,,3台,,
5241,大黒丸城跡(三宅黒丸城跡),だいくろまるじょうあと(みやけくろまるじょうあと),"あわら・坂井・福井市,福井市","歴史・文化・史跡,城",36.148722,136.1595404,15,https://www.fuku-e.com/spot/detail_5241.html,朝倉氏が一乗谷に居城を構えるまで７代130年間、越前の拠点とした城跡です。南北朝の頃、足利(斯波)高経に従い、但馬国朝来郡より越前に入った朝倉広景が築城したと思われます。黒丸城は九頭竜川畔にあり、坂井平野の物資を福井方面に輸送する物資の集散地と…,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5241/5241_10_l.jpg,,福井県福井市三宅町,,,,,,,,,,,,,,
5242,稲荷神社(福井市西中野町),いなりじんじゃ(ふくいしにしなかのちょう),"あわら・坂井・福井市,福井市","歴史・文化・史跡,寺社仏閣",36.1459664,136.1538751,18,https://www.fuku-e.com/spot/detail_5242.html,明治32年に旧福井県鶉村出身の山内甚之助氏他8名により開拓されたことが北海道上砂川町の発祥となっています。かつてこの稲荷神社にあった御神体は、現在は上砂川町鶉本町にある鶉神社に移されたため、稲荷神社には御神体が入っていた石逗子のみが残っていま…,https://www.fuku-e.com/lsc/upfile/spot/0000/5242/5242_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5242/5242_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5242/5242_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5242/5242_3_l.jpg,,,,,,,,福井県福井市西中野町4-28,,,,,,,,"https://town.kamisunagawa.hokkaido.jp/soshiki/kikaku/chiiki/gaiyo/316.html,https://town.kamisunagawa.hokkaido.jp/material/files/group/7/18_10.pdf",,,,,,
5245,道の駅 南えちぜん山海里,みちのえき みなみえちぜんさんかいり,"丹南,南越前町","道の駅・観光案内所等,道の駅,観光案内所,お土産店・商業施設,レンタサイクル",35.83163698815054,136.2017091888576,16,https://www.fuku-e.com/spot/detail_5245.html,北陸自動車道南条SA（上り）に隣接している道の駅。高速からも一般道からも利用でき、それぞれの施設で食事や買い物が楽しめます。隣接している公園とはロングすべり台で直結し、公園一体の道の駅として、子どもから大人まで楽しめるエンターテインメント型…,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5245/5245_7_l.jpg,,,,0778－47－3690,福井県南越前町牧谷39-2-2,,"○トイレ・休憩所・観光案内所／24時間
○フードホール／7：00～22：00（店舗によって異なります）
○直売所・お土産／9：00～20：00
○キッズルーム／10：00～17：00",年中無休,,,あり,8台,"https://kineno-nanjo.com,https://www.fuku-e.com/fukutabi/detail_400.html,https://www.fuku-e.com/fukutabi/detail_405.html",127台,,,,,
5253,べり果,べりか,"永平寺・奥越,勝山市",動植物園・水族館・テーマパーク,36.07123292374298,136.47982835769653,17,https://www.fuku-e.com/spot/detail_5253.html,土づくりから生まれる、濃い深い甘い苺。品種は甘みが強く酸味が穏やかな「かおり野」果実が大きく香りが良いのが特徴です。他の品種に比べて収穫が始まるのが早いので長い期間、いちご狩りが楽しめます。冬でも暖かい全天候型のハウスで、立って摘み取れる…,https://www.fuku-e.com/lsc/upfile/spot/0000/5253/5253_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5253/5253_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5253/5253_3_l.jpg,,,,,,,,"0779-64-5152
（電話での予約は行っておりません）",福井県勝山市荒土町新保２１－１,中部縦貫自動車道勝山IC下車後、市内方面へ約1分,10:00~16:00(最終受付１５：３０）,毎週火曜日,"●いちご狩り体験　30分間食べ放題　＊完全予約制
大人（中学生以上）/2000円　小学生/1700円
4歳～小学生未満/1400円　　 3歳以下無料

●自家製ソフトクリーム　400円
",,あり,11台,"https://strawberika.jp/,https://www.instagram.com/berika.strawberry_official/",88台,,勝山市道の駅「恐竜渓谷かつやま」の駐車場,"10名様以上のご予約はお電話でお問い合わせください。
バリアフリー対応です。車いすの方もご一緒にいちご狩りを体験していただけます。
感染症対策のためハウス内ではご飲食以外でのマスク着用、食べ放題終了時は速やかにご体質をお願いいたします。

予約開始や営業日のお知らせはInstagramで行っております。","https://select-type.com/rsv/?id=pNmDrzmjQEc,https://www.jalan.net/kankou/spt_guide000000215289/activity_plan/",
5267,ECHIZEN ロゴオブジェ,えちぜんろごおぶじぇ,"丹南,越前町",道の駅・観光案内所等,35.92225526862359,135.99729359149933,15,https://www.fuku-e.com/spot/detail_5267.html,道の駅「越前」の敷地内に、「ＥＣＨＩＺＥＮ」の文字をかたどったロゴオブジェが登場！海とバックに、インスタ映えを狙ってみては？※夜間点灯を実施中です。（点灯時間：18時から23時ごろまで）※冬季期間は設置場所が変更となる場合があります。※荒天時には…,https://www.fuku-e.com/lsc/upfile/spot/0000/5267/5267_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5267/5267_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5267/5267_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5267/5267_3_l.jpg,,,,,,,,福井県越前町厨71-335-1 道の駅越前敷地内,,,,,,,,,,,,,,
5295,赤兎山,あかうさぎやま,"永平寺・奥越,勝山市","自然・公園,山・川・湖",36.06759061463818,136.66193962097168,15,https://www.fuku-e.com/spot/detail_5295.html,"石川県との県境にある山。丸みを持った優しい山容で、うさぎのような形をしているためこの名前が付けられたといわれています。特徴的な赤い屋根の避難小屋付近ではニッコウキスゲなど珍しい高山植物を見られます。標高1,628m【赤兎山のニッコウキスゲの見ご…",https://www.fuku-e.com/lsc/upfile/spot/0000/5295/5295_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5295/5295_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5295/5295_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5295/5295_3_l.jpg,,,,,,,"【問い合わせ】勝山市役所　商工文化課　0779-88-8117
【林道情報】勝山市役所　農林課　0779-88-8121",福井県勝山市,自家用車で勝山市内の長山交差点から国道157号線を白峰方面へ約10km（車で12分）滝波川にかかる赤い橋を渡ってすぐ右側に小原の入口があります。小原より車で30分で駐車場があります。,"林道小原線　ゲート開通時間　午前7時～午後5時
※例年6月上旬に通行止めが解除され、11月中旬に通行止めになります。",,通行料　大人400円　小学生以下100円,,あり,"マイクロバスのみ
（中型・大型は通行不可）",https://www.city.katsuyama.fukui.jp/soshiki/13/16918.html,100台,,,,,
5296,取立山,とりたてやま,"永平寺・奥越,勝山市","自然・公園,山・川・湖",36.107230674892925,136.60962581634521,15,https://www.fuku-e.com/spot/detail_5296.html,"石川県の県境にあり、春先、ミズバショウが咲き乱れる山として名高い。登山道は険しいルートが少なく、比較的楽に登山ができる。街中では見られない高山植物や、白山連峰の大迫力のパノラマが待っている。標高1,307m【ミズバショウの見ごろ】5月中旬から下旬…",https://www.fuku-e.com/lsc/upfile/spot/0000/5296/5296_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5296/5296_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5296/5296_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5296/5296_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5296/5296_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5296/5296_9_l.jpg,,,,,"【問い合わせ】勝山市役所　商工文化課　0779-88-8117
【林道情報】勝山市役所　農林課　0779-88-8121",福井県勝山市,自家用車で勝山市内の長山交差点から国道157号線を白峰方面へ約13km（車で17分）右側に東山いこいの森の入口があります。東山いこいの森より車で10分林道終点の駐車場が登山口です。,"林道取立山線　4月下旬～11月（積雪時）
※2022年は4月29日に林道が開通しました。",,"通行料　乗用車1台500円　大型車4,000円",,あり,"マイクロバス・中型バスのみ
（大型は通行不可）","https://www.city.katsuyama.fukui.jp/soshiki/10/28619.html,https://www.city.katsuyama.fukui.jp/soshiki/13/26978.html",80台,,,,,
5299,燈明寺畷新田義貞戦歿伝説地(新田塚),とうみょうじなわてにったよしさだせんぼつでんせつち(にったづか),"あわら・坂井・福井市,福井市","歴史・文化・史跡,寺社仏閣",36.088297496773386,136.2092900276184,16,https://www.fuku-e.com/spot/detail_5299.html,太平記(巻20)によると、暦応元年(1338)、新田義貞は藤島城の救援に向かおうとした際、燈明寺畷付近で足利方の黒丸城の斯波高経軍と遭遇し、乱戦の中戦死したとされています。明暦2年(1656)、この付近の水田から偶然農夫が兜(鉄製銀象眼冑)を掘り出し、当時の…,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_10_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5299/5299_6_l.jpg,,福井県福井市新田塚町,えちぜん鉄道三国芦原線 八ツ島駅より徒歩7分,,,,,,,"https://bunkazai.pref.fukui.lg.jp/search_category/content?detail_id=589-0,http://fukuisan.jp/ja/list/p001016.html,https://nitta.or.jp/nittazuka/",,,,,,
5300,越前兜（大日山）,えちぜんかぶと（だいにちさん）,"永平寺・奥越,勝山市","自然・公園,山・川・湖",36.1468853957813,136.50516986846924,15,https://www.fuku-e.com/spot/detail_5300.html,"昔の武将が用いた兜に似ている山容からこの名前が付けられた。トロイデ型の火山で、山頂はドーム型をしている。真言密教の本尊大日如来が祀られたことから「大日山」と呼ばれることもある。標高1,319m※登山道にはトイレがありません。登山前に済ませるように…",https://www.fuku-e.com/common/images/ogImg.png,,,,,,,,,,"【問い合わせ】勝山市役所　商工文化課　0779-88-8117
【林道情報】奥越土木事務所　0779-66-1616",福井県勝山市,自家用車で国道416号線を小松方面へ。市街地から車で20分程度,"国道416号線
※冬季積雪のため通行不可",,,,あり,,https://www.hozen.pref.fukui.lg.jp/hozen/yuki/,5～6台,,,,,
5301,大長山,おおちょうざん,"永平寺・奥越,勝山市","自然・公園,山・川・湖",36.09062104439266,136.65133953094482,15,https://www.fuku-e.com/spot/detail_5301.html,"加越国境の最高峰でどっしりとした馬の背のごとく、ダイナミックな山容を持つ山。南北に長く、展望が素晴らしい。日帰りで十分に登山の魅力を楽しめるコースです。標高1,671m【通行可能な車高】9mまで（枝葉にあたる可能性あり）【トイレ】登山口に仮設トイ…",https://www.fuku-e.com/common/images/ogImg.png,,,,,,,,,,"【問い合わせ】勝山市役所　商工文化課　0779-88-8117
【林道情報】勝山市役所　農林課　0779-88-8121",福井県勝山市,自家用車で勝山市内の長山交差点から国道157号線を白峰方面へ約10km（車で12分）滝波川にかかる赤い橋を渡ってすぐ右側に小原の入口があります。小原より車で30分で駐車場があります。,"林道小原線　ゲート開通時間　午前7時～午後5時
※例年6月上旬に通行止めが解除され、11月中旬に通行止めになります。",,通行料　大人400円　小学生以下100円,,あり,"マイクロバスのみ
（中型・大型は通行不可）",https://www.city.katsuyama.fukui.jp/soshiki/13/16918.html,100台,,,,,
5306,レンタサイクル-池田町-いけだ農村観光公社,れんたさいくるいけだちょういけだのうそんかんこうこうしゃ,"丹南,池田町",レンタサイクル,35.892937817026,136.344917965745,18,https://www.fuku-e.com/spot/detail_5306.html,電動アシスト付き自転車を4台ご用意しています。自然を肌で感じながら、池田町内をゆったりと走ってみてください。※台数に限りがあります。予約・お問い合わせは、いけだ農村観光公社（0778-44-8060※土日祝日は電話対応不可）へ。※貸出期間は4月～11月です。…,https://www.fuku-e.com/lsc/upfile/spot/0000/5306/5306_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5306/5306_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5306/5306_1_l.jpg,,,,,,,,(一財)いけだ農村観光公社 0778-44-8060,福井県池田町稲荷36-25-1,北陸自動車道「武生IC」または「鯖江IC」から車で30分/北陸自動車道「福井IC」から車で35分/ハピラインふくい武生駅から池田町行きバス「薮田」下車徒歩5分,8:30～18:00（レンタサイクル利用可能時間は9：00～17：00）,"火曜日（GWと夏休み期間は除く）
冬季（12月～3月）は貸出不可","電動アシスト付き自転車1,000円
（9：00～17：00／1日8時間まで）",,あり,,https://www.e-ikeda.jp/new/p004453.html,30,,,,,
5311,YUMIKATSURA MUSEUM WAKASA,ゆみかつらみゅうじあむわかさ,"若狭路,若狭町","歴史・文化・史跡,博物館・美術館・資料館",35.54837696333662,135.9065705537796,18,https://www.fuku-e.com/spot/detail_5311.html,若狭町にウエディングドレスの聖地「BRIDAL LAND WAKASA」が4月にオープン。世界的なブライダルファッションデザイナーYUMI KATSURAのドレスミュージアム「YUMIKATSURA MUSEUM WAKASA」では年代ごとのアーカイブ・ドレスや、有名人夫妻の挙式衣装、オートク…,https://www.fuku-e.com/lsc/upfile/spot/0000/5311/5311_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5311/5311_2_l.jpg,,,,,,,,,TEL 0770-45-3070 ,福井県若狭町北前川16-16-1,,"通常期間【3月～11月】：10:00～18:00（最終入館17:30）
冬期間【12月～2月】：10:00～17:00（最終入館16:30） ",毎週火曜日(火曜が祝日の場合はその翌日)、年末年始　※臨時休館の場合あり,"一般1000円（900円）小学生500円（500円）
※税込み価格。カッコ内は15名以上の団体料金。
※未就学児は無料。
※一般以外の料金でご利用される方は証明できるものを当日ご提示ください。
※障がい者手帳などをお持ちの方（介護者1名を含む）は一般600円小学生300円（要証明）。
※15名以上でご入場される場合は、団体料金が適応されます。団体でのご入場は下記よりお申し込みください。",,あり,,"https://bridalland-wakasa.jp/,https://www.fuku-e.com/fukutabi/detail_100.html",※無料駐車場75台（大型バス5台含む）,,,,,
5318,福井市まちなか案内所（ウェルカムセンター）,ふくいしまちなかあんないじょ,"あわら・坂井・福井市,福井市","道の駅・観光案内所等,観光案内所,ガイド,レンタサイクル",36.06150377381757,136.22244015859127,19,https://www.fuku-e.com/spot/detail_5318.html,福井市のまちなかを中心とした観光情報を提供するほか、手荷物の一時預かり（有料・8:30～18:30）、福井鉄道の交通切符販売（午後のみ）などのサービスを提供します。また、雨具・車椅子(無料)、ベビーカー（「ベビカル」事前登録必要、有料）、電動アシスト…,https://www.fuku-e.com/lsc/upfile/spot/0000/5318/5318_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5318/5318_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5318/5318_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/5318/5318_9_l.jpg,,,,,,,0776-20-5348,福井県福井市中央1-2-1,JR福井駅西口を出てすぐ,8:30～19:00,年末年始（12月29日～１月3日）,,,,,"https://fuku-iro.jp/spot/detail_11646.html,https://fuku-iro.jp/course/detail_11.html,https://fuku-iro.jp/blog/detail_40.html",,,,,,
5322,鹿谷川,しかたにかわ,"永平寺・奥越,勝山市",,36.05726148052004,136.4628426201735,16,https://www.fuku-e.com/spot/detail_5322.html,勝山市鹿谷町では蛍を鑑賞できるスポットが多数ありますが、なかでも「ひなたぼっこデイサービスセンター」近くを流れる川はホタルが乱舞する観望ポイントとして有名です。またこのスポットだけでなく、中部縦貫自動車高架下を流れる鹿谷川でもホタルを鑑賞…,https://www.fuku-e.com/lsc/upfile/spot/0000/5322/5322_1_l.jpg,,,,,,,,,,"勝山市役所　商工文化課
TEL:0779-88-8117",福井県勝山市鹿谷町,,,,無料,,,,,,,,,,
5323,淀川,じょうがわ,"永平寺・奥越,勝山市",,36.0456855953388,136.5127240207139,17,https://www.fuku-e.com/spot/detail_5323.html,勝山市毛屋町を流れる淀川では広い流域で蛍を鑑賞することができます。成器南小学校、勝山南部中学校近くを流れているので舗装された道路や街灯が設置されているので、比較的安全にホタル楽しめます。【ご協力をお願いいたします】スポット周辺にはおやすみ…,https://www.fuku-e.com/lsc/upfile/spot/0000/5323/5323_2_l.jpg,,,,,,,,,,"勝山市役所　商工文化課
TEL:0779-88-8117",福井県勝山市毛屋町,,,,無料,,,,,,,,,,
